STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
025500,99999, 20070405,   44.6,24,   29.0,24, 9999.9, 0, 9999.9, 0,   6.7,24,  12.6,24,  20.0,  30.9,   57.4 ,  32.0*, 0.00I,999.9, 000000,
025500,99999, 20070410,   42.7,24,   36.5,24, 9999.9, 0, 9999.9, 0,   5.5,24,   9.4,24,  16.9,  28.0,   55.4 ,  31.6 ,99.99 ,999.9, 111000,
025500,99999, 20070415,   54.4,24,   40.0,24, 9999.9, 0, 9999.9, 0,   7.5,24,   4.7,24,   8.9, 999.9,   72.0 ,  33.3 , 0.00I,999.9, 000000,
025500,99999, 20070420,   37.2,24,   16.4,24, 9999.9, 0, 9999.9, 0,   7.4,24,  13.7,24,  23.9,  32.1,   44.4 ,  30.2*, 0.00I,999.9, 000000,
025500,99999, 20070425,   54.9,24,   43.3,24, 9999.9, 0, 9999.9, 0,   5.9,24,   6.5,24,  11.1,  20.0,   68.4 ,  40.1 , 0.00I,999.9, 100000,
025500,99999, 20070429,   46.2,24,   30.7,24, 9999.9, 0, 9999.9, 0,   7.6,24,   8.3,24,  16.9,  23.9,   60.3 ,  26.4 , 0.00I,999.9, 000000,
025500,99999, 20070501,   43.5,24,   33.0,24, 9999.9, 0, 9999.9, 0,   7.3,24,   3.6,24,   8.9, 999.9,   53.6 ,  30.4 , 0.00I,999.9, 000000,
025500,99999, 20070505,   48.4,12,   33.2,12, 1015.4, 7,  988.5, 7,  18.7,12,   6.2,12,   9.7, 999.9,   65.8 ,  34.7 , 0.00I,999.9, 000000,
025500,99999, 20070510,   43.3,24,   35.2,24, 9999.9, 0, 9999.9, 0,   6.9,24,   7.8,24,  12.0, 999.9,   51.1 ,  35.6*,99.99 ,999.9, 010000,
025500,99999, 20070515,   46.2,24,   34.9,24, 9999.9, 0, 9999.9, 0,   6.9,24,  13.0,24,  21.0,  27.0,   57.2 ,  37.4*,99.99 ,999.9, 010000,
025500,99999, 20070520,   53.0,24,   41.7,24, 9999.9, 0, 9999.9, 0,   6.7,24,   8.5,24,  15.0, 999.9,   65.5 ,  37.4*, 0.00I,999.9, 000000,
025500,99999, 20070525,   59.3,24,   50.0,24, 9999.9, 0, 9999.9, 0,   6.4,24,   9.2,24,  15.0, 999.9,   71.1 ,  46.4*, 0.00I,999.9, 000000,
025500,99999, 20070529,   49.7,24,   49.3,24, 9999.9, 0, 9999.9, 0,   0.4,24,  10.1,24,  12.0, 999.9,   53.6*,  46.2 ,99.99 ,999.9, 110000,
025500,99999, 20070601,   47.6,24,   47.1,24, 9999.9, 0, 9999.9, 0,   5.0,24,   8.6,24,  13.0, 999.9,   54.1 ,  44.6*,99.99 ,999.9, 010000,
025500,99999, 20070605,   62.5,24,   49.2,24, 9999.9, 0, 9999.9, 0,   7.2,24,   6.2,24,  12.0, 999.9,   72.5 ,  48.2*, 0.00I,999.9, 000000,
025500,99999, 20070610,   68.6,24,   49.2,24, 9999.9, 0, 9999.9, 0,   7.4,24,   4.2,24,  14.0, 999.9,   84.6 ,  49.6 ,99.99 ,999.9, 010000,
025500,99999, 20070615,   52.7,24,   34.0,24, 9999.9, 0, 9999.9, 0,   7.3,24,   6.4,24,  11.1, 999.9,   63.5 ,  31.3 , 0.00I,999.9, 000000,
025500,99999, 20070620,   64.2,24,   46.8,24, 9999.9, 0, 9999.9, 0,   7.1,24,   5.1,24,  11.1, 999.9,   76.1 ,  42.8*, 0.00I,999.9, 000000,
025500,99999, 20070625,   59.0,24,   53.1,24, 9999.9, 0, 9999.9, 0,   6.2,24,   3.9,24,   9.9, 999.9,   67.8 ,  44.4 ,99.99 ,999.9, 110000,
025500,99999, 20070629,   55.3,24,   47.0,24, 9999.9, 0, 9999.9, 0,   7.7,24,  10.4,24,  16.9, 999.9,   63.0 ,  46.9 ,99.99 ,999.9, 010000,
025500,99999, 20070701,   57.2,24,   46.1,24, 9999.9, 0, 9999.9, 0,   6.0,24,   4.0,24,   7.0, 999.9,   67.1 ,  40.5 , 0.00I,999.9, 100000,
025500,99999, 20070705,   60.3,24,   57.1,24, 9999.9, 0, 9999.9, 0,   5.8,24,   7.9,24,  13.0, 999.9,   68.0*,  55.2 ,99.99 ,999.9, 010000,
025500,99999, 20070710,   56.1,23,   45.1,23, 9999.9, 0, 9999.9, 0,   7.4,23,   9.2,23,  14.0, 999.9,   66.4 ,  46.4*, 0.00I,999.9, 000000,
025500,99999, 20070715,   60.6,24,   50.1,24, 9999.9, 0, 9999.9, 0,   7.8,24,  13.8,24,  21.0,  30.9,   67.6 ,  48.2*, 0.00I,999.9, 000000,
025500,99999, 20070720,   54.4,24,   42.6,24, 9999.9, 0, 9999.9, 0,   6.9,24,   4.8,24,   9.9,  15.9,   66.7 ,  37.8 , 0.00I,999.9, 100000,
025500,99999, 20070725,   58.8,24,   54.8,24, 9999.9, 0, 9999.9, 0,   5.9,24,   5.8,24,  13.6, 999.9,   66.4 ,  53.6*,99.99 ,999.9, 010000,
025500,99999, 20070729,   54.8,24,   47.1,24, 9999.9, 0, 9999.9, 0,   7.3,24,  12.5,24,  20.0,  28.9,   61.2 ,  46.4*,99.99 ,999.9, 010000,
025500,99999, 20070801,   57.5,24,   50.3,24, 9999.9, 0, 9999.9, 0,   6.9,24,  10.2,24,  15.9, 999.9,   66.2*,  51.8 , 0.00I,999.9, 000000,
025500,99999, 20070805,   60.9,24,   55.4,24, 9999.9, 0, 9999.9, 0,   7.8,24,   4.7,24,   8.0, 999.9,   72.0 ,  50.0*, 0.00I,999.9, 100000,
025500,99999, 20070810,   64.5,24,   63.4,24, 9999.9, 0, 9999.9, 0,   3.3,24,   5.9,24,   8.0, 999.9,   66.9 ,  58.1 ,99.99 ,999.9, 110000,
025500,99999, 20070815,   60.2,24,   55.7,24, 9999.9, 0, 9999.9, 0,   7.2,24,   9.1,24,  15.5,  20.0,   68.2 ,  46.9 ,99.99 ,999.9, 010000,
025500,99999, 20070820,   60.8,24,   52.5,24, 9999.9, 0, 9999.9, 0,   7.7,24,   6.5,24,  11.1, 999.9,   69.8*,  48.2 ,99.99 ,999.9, 010000,
025500,99999, 20070825,   58.7,24,   51.0,24, 9999.9, 0, 9999.9, 0,   7.4,24,  13.8,24,  22.9,  28.9,   68.0*,  51.8*, 0.00I,999.9, 000000,
025500,99999, 20070829,   47.8,24,   40.2,24, 9999.9, 0, 9999.9, 0,   7.5,24,   5.2,24,  13.6, 999.9,   56.5 ,  39.0 ,99.99 ,999.9, 010000,
025500,99999, 20070901,   48.6,24,   39.6,24, 9999.9, 0, 9999.9, 0,   6.6,24,   6.7,24,  15.0, 999.9,   59.4 ,  30.9 ,99.99 ,999.9, 110000,
025500,99999, 20070905,   49.3,24,   40.5,24, 9999.9, 0, 9999.9, 0,   6.5,24,   7.3,24,  13.0, 999.9,   62.6 ,  31.3 ,99.99 ,999.9, 110000,
025500,99999, 20070910,   49.9,24,   48.1,24, 9999.9, 0, 9999.9, 0,   6.3,24,   6.0,24,  11.1, 999.9,   52.0*,  44.4 ,99.99 ,999.9, 010000,
025500,99999, 20070915,   48.6,24,   35.2,24, 9999.9, 0, 9999.9, 0,   7.3,24,  12.8,24,  21.0,  28.9,   57.0 ,  41.0*, 0.00I,999.9, 000000,
025500,99999, 20070920,   50.7,24,   48.6,24, 9999.9, 0, 9999.9, 0,   6.1,24,   8.5,24,  16.9,  20.0,   57.6 ,  43.3 ,99.99 ,999.9, 110000,
025500,99999, 20070925,   51.1,24,   48.4,24, 9999.9, 0, 9999.9, 0,   7.1,24,   5.3,24,   9.9, 999.9,   59.7 ,  48.0 ,99.99 ,999.9, 010000,
025500,99999, 20070929,   52.1,24,   49.1,24, 9999.9, 0, 9999.9, 0,   6.0,24,  10.1,24,  15.9,  23.9,   59.9 ,  44.4 ,99.99 ,999.9, 010000,
025500,99999, 20071001,   50.6,24,   47.5,24, 9999.9, 0, 9999.9, 0,   7.4,24,   9.8,24,  15.0, 999.9,   55.8 ,  42.8*,99.99 ,999.9, 010000,
025500,99999, 20071005,   45.6,24,   42.4,24, 9999.9, 0, 9999.9, 0,   6.3,24,   3.3,24,   8.0, 999.9,   55.4*,  33.8*, 0.00I,999.9, 100000,
025500,99999, 20071010,   41.4,24,   37.6,24, 9999.9, 0, 9999.9, 0,   7.1,24,   4.3,24,   7.0, 999.9,   46.4*,  30.2 , 0.00I,999.9, 100000,
025500,99999, 20071015,   47.6,24,   45.4,24, 9999.9, 0, 9999.9, 0,   3.6,24,   6.6,24,  11.1, 999.9,   53.6*,  39.2*, 0.00I,999.9, 100000,
025500,99999, 20071020,   35.1,24,   30.6,24, 9999.9, 0, 9999.9, 0,   7.9,24,   2.4,24,   5.1, 999.9,   46.4*,  24.1 , 0.00I,999.9, 000000,
025500,99999, 20071025,   32.5,24,   27.2,24, 9999.9, 0, 9999.9, 0,   5.9,24,   1.2,24,   4.1, 999.9,   51.8*,  20.8 , 0.00I,999.9, 100000,
025500,99999, 20071029,   43.8,24,   42.7,24, 9999.9, 0, 9999.9, 0,   3.3,24,   9.1,24,  14.0, 999.9,   45.0 ,  42.8 ,99.99 ,999.9, 010000,
025500,99999, 20071101,   47.6,24,   45.6,24, 9999.9, 0, 9999.9, 0,   5.3,24,  12.5,24,  20.0,  29.9,   52.7 ,  30.2*,99.99 ,999.9, 010000,
025500,99999, 20071105,   38.5,24,   34.6,24, 9999.9, 0, 9999.9, 0,   7.8,24,   9.5,24,  15.9, 999.9,   41.4 ,  33.4 ,99.99 ,999.9, 010000,
025500,99999, 20071110,   28.7,24,   23.8,24, 9999.9, 0, 9999.9, 0,   7.7,24,   7.7,24,  11.7, 999.9,   32.2 ,  24.4 ,99.99 ,999.9, 001000,
025500,99999, 20071115,   26.0,24,   21.7,24, 9999.9, 0, 9999.9, 0,   7.5,24,   5.2,24,   8.0, 999.9,   29.3 ,  21.2*, 0.00I,999.9, 000000,
025500,99999, 20071120,   34.9,24,   34.1,24, 9999.9, 0, 9999.9, 0,   3.8,24,   3.8,24,   6.0, 999.9,   36.3 ,  32.9*, 0.00I,999.9, 000000,
025500,99999, 20071125,   33.7,24,   32.5,24, 9999.9, 0, 9999.9, 0,   5.7,24,   8.7,24,  20.0,  28.0,   37.4*,  29.5 ,99.99 ,999.9, 011000,
025500,99999, 20071129,   38.6,24,   37.3,24, 9999.9, 0, 9999.9, 0,   5.0,24,  10.7,24,  15.0, 999.9,   41.0*,  35.4 ,99.99 ,999.9, 110000,
025500,99999, 20071201,   38.5,24,   37.0,24, 9999.9, 0, 9999.9, 0,   5.4,24,  14.0,24,  23.9,  35.0,   42.8*,  35.2 ,99.99 ,999.9, 010000,
025500,99999, 20071205,   40.4,24,   39.2,24, 9999.9, 0, 9999.9, 0,   3.3,24,  12.0,24,  19.4,  28.0,   47.1 ,  25.5 ,99.99 ,999.9, 010000,
025500,99999, 20071210,   35.9,24,   34.9,24, 9999.9, 0, 9999.9, 0,   4.2,24,   3.6,24,   8.0, 999.9,   38.1 ,  33.3*,99.99 ,999.9, 110000,
025500,99999, 20071215,   29.8,24,   29.4,24, 9999.9, 0, 9999.9, 0,   1.3,24,   4.2,24,   7.0, 999.9,   32.9 ,  26.6 ,99.99 ,999.9, 101000,
025500,99999, 20071220,   28.7,24,   28.6,24, 9999.9, 0, 9999.9, 0,   1.7,24,   4.7,24,   7.0, 999.9,   30.9 ,  28.0 , 0.00I,999.9, 100000,
025500,99999, 20071225,   35.4,24,   33.7,24, 9999.9, 0, 9999.9, 0,   3.9,24,  11.1,24,  16.9,  23.9,   36.0 ,  33.6 ,99.99 ,999.9, 010000,
025500,99999, 20071229,   38.2,24,   36.2,24, 9999.9, 0, 9999.9, 0,   4.8,24,  16.5,24,  22.0,  33.0,   42.1 ,  35.6*,99.99 ,999.9, 010000,
025500,99999, 20080101,   31.4,13,   30.1,13, 1029.6, 7, 1001.1, 7,   7.7,13,   6.5,13,   9.7, 999.9,   33.8*,  27.0 ,99.99 ,999.9, 011000,
025500,99999, 20080105,   26.2,24,   23.0,24, 9999.9, 0, 9999.9, 0,   7.1,24,  14.6,24,  18.1,  25.1,   27.1 ,  22.5 ,99.99 ,999.9, 011000,
025500,99999, 20080110,   36.0,24,   34.0,24, 9999.9, 0, 9999.9, 0,   6.0,24,  12.9,24,  17.5, 999.9,   39.2*,  32.0*,99.99 ,999.9, 011000,
025500,99999, 20080115,   37.1,24,   35.3,24, 9999.9, 0, 9999.9, 0,   4.3,24,  10.4,24,  14.0, 999.9,   39.2*,  34.0 ,99.99 ,999.9, 010000,
025500,99999, 20080120,   36.4,24,   32.0,24, 9999.9, 0, 9999.9, 0,   7.3,24,  11.7,24,  18.1, 999.9,   39.4 ,  33.6 ,99.99 ,999.9, 010000,
025500,99999, 20080125,   37.6,24,   35.2,24, 9999.9, 0, 9999.9, 0,   6.0,24,  16.5,24,  21.0,  32.1,   42.8*,  31.6 ,99.99 ,999.9, 011000,
025500,99999, 20080129,   39.4,24,   38.7,24, 9999.9, 0, 9999.9, 0,   2.9,24,  13.2,24,  16.9,  25.1,   41.0*,  38.7 ,99.99 ,999.9, 010000,
025500,99999, 20080201,   33.3,24,   31.7,24, 9999.9, 0, 9999.9, 0,   5.1,24,  16.7,24,  23.9,  35.0,   35.6*,  30.7 ,99.99 ,999.9, 011000,
025500,99999, 20080205,   34.1,24,   32.0,24, 9999.9, 0, 9999.9, 0,   5.0,24,   8.0,24,  11.7, 999.9,   36.3 ,  29.7 ,99.99 ,999.9, 111000,
025500,99999, 20080210,   38.6,17,   37.3,17, 9999.9, 0, 9999.9, 0,   3.7,17,   4.3,17,   6.0, 999.9,   41.4 ,  31.8 , 0.00I,999.9, 100000,
025500,99999, 20080215,   23.2,24,   12.2,24, 9999.9, 0, 9999.9, 0,   8.3,24,   8.6,24,  14.0, 999.9,   28.9 ,  17.6*, 0.00I,999.9, 000000,
025500,99999, 20080220,   36.4,24,   35.1,24, 9999.9, 0, 9999.9, 0,   4.9,24,   5.7,24,   9.9, 999.9,   39.2*,  31.8*, 0.00I,999.9, 100000,
025500,99999, 20080225,   39.0,24,   32.1,24, 9999.9, 0, 9999.9, 0,   7.3,24,  14.9,24,  22.9,  33.0,   44.6*,  35.6*,99.99 ,999.9, 010000,
025500,99999, 20080229,   37.5,24,   31.0,24, 9999.9, 0, 9999.9, 0,   6.8,24,  10.1,24,  15.9, 999.9,   43.7 ,  33.8*,99.99 ,999.9, 110000,
025500,99999, 20080301,   34.5,24,   33.0,24, 9999.9, 0, 9999.9, 0,   4.4,24,  11.2,24,  15.9,  26.0,   37.4*,  31.5 ,99.99 ,999.9, 011000,
025500,99999, 20080305,   29.7,24,   18.2,24, 9999.9, 0, 9999.9, 0,   6.6,24,  10.4,24,  23.9,  35.0,   38.3 ,  19.6 ,99.99 ,999.9, 001000,
025500,99999, 20080310,   40.8,24,   38.2,24, 9999.9, 0, 9999.9, 0,   5.4,24,   8.1,24,  14.0, 999.9,   43.0 ,  37.4*,99.99 ,999.9, 010000,
025500,99999, 20080315,   36.7,24,   33.4,24, 9999.9, 0, 9999.9, 0,   6.8,24,   5.6,24,   9.9, 999.9,   43.9 ,  31.6 ,99.99 ,999.9, 010000,
025500,99999, 20080320,   23.9,24,   17.1,24, 9999.9, 0, 9999.9, 0,   7.7,24,   4.7,24,  14.0, 999.9,   37.4 ,   8.4 ,99.99 ,999.9, 001000,
025500,99999, 20080325,   25.6,24,   20.4,24, 9999.9, 0, 9999.9, 0,   6.4,24,   5.2,24,  12.0, 999.9,   35.2 ,   6.8*,99.99 ,999.9, 001000,
025500,99999, 20080329,   38.0,24,   34.2,24, 9999.9, 0, 9999.9, 0,   6.0,24,   9.4,24,  14.0, 999.9,   41.5 ,  35.1 ,99.99 ,999.9, 010000,
025500,99999, 20080401,   42.4,24,   35.8,24, 9999.9, 0, 9999.9, 0,   5.4,24,   3.6,24,  12.0, 999.9,   54.1 ,  28.0 , 0.00I,999.9, 100000,
025500,99999, 20080405,   39.0,24,   31.7,24, 9999.9, 0, 9999.9, 0,   8.3,24,   8.2,24,  15.9, 999.9,   48.2*,  30.2*,99.99 ,999.9, 010000,
025500,99999, 20080410,   37.2,24,   29.9,24, 9999.9, 0, 9999.9, 0,   4.6,24,   5.6,24,   9.9, 999.9,   48.7 ,  24.8*, 0.00I,999.9, 000000,
025500,99999, 20080415,   37.3,24,   31.9,24, 9999.9, 0, 9999.9, 0,   4.8,24,   3.0,24,   7.0, 999.9,   50.0 ,  24.8 , 0.00I,999.9, 100000,
025500,99999, 20080420,   40.8,23,   29.2,23, 9999.9, 0, 9999.9, 0,   8.4,23,   2.6,23,   8.0, 999.9,   52.9 ,  28.2 , 0.00I,999.9, 000000,
025500,99999, 20080425,   48.5,24,   30.2,24, 9999.9, 0, 9999.9, 0,   7.3,24,   3.7,24,   8.9, 999.9,   62.6*,  26.6*, 0.00I,999.9, 000000,
025500,99999, 20080429,   60.1,23,   29.9,23, 9999.9, 0, 9999.9, 0,   8.1,23,  11.8,23,  23.9,  32.1,   69.8*,  48.4 , 0.00I,999.9, 000000,
025500,99999, 20080501,   51.5,24,   47.2,24, 9999.9, 0, 9999.9, 0,   6.9,24,   6.9,24,  13.6, 999.9,   59.0 ,  46.4*,99.99 ,999.9, 010000,
025500,99999, 20080505,   51.0,24,   38.1,24, 9999.9, 0, 9999.9, 0,   7.1,24,   3.5,24,   8.9, 999.9,   64.4*,  33.8*, 0.00I,999.9, 000000,
025500,99999, 20080510,   59.1,24,   38.5,24, 9999.9, 0, 9999.9, 0,   7.5,24,   3.5,24,   8.9, 999.9,   75.2 ,  35.6*, 0.00I,999.9, 000000,
025500,99999, 20080515,   51.9,24,   43.5,24, 9999.9, 0, 9999.9, 0,   7.2,24,   4.6,24,   8.0, 999.9,   59.5 ,  43.5 ,99.99 ,999.9, 010000,
025500,99999, 20080520,   45.2,24,   35.6,24, 9999.9, 0, 9999.9, 0,   7.6,24,   4.5,24,  11.1, 999.9,   54.5 ,  33.8*,99.99 ,999.9, 110000,
025500,99999, 20080525,   49.7,24,   29.6,24, 9999.9, 0, 9999.9, 0,   7.7,24,   7.5,24,  14.0, 999.9,   62.6*,  29.1 , 0.00I,999.9, 000000,
025500,99999, 20080529,   57.2,24,   32.3,24, 9999.9, 0, 9999.9, 0,   7.3,24,   3.7,24,   7.0, 999.9,   72.5 ,  35.6*, 0.00I,999.9, 000000,
025500,99999, 20080601,   66.0,24,   35.3,24, 9999.9, 0, 9999.9, 0,   7.7,24,   3.6,24,   7.0, 999.9,   79.5 ,  42.8 , 0.00I,999.9, 000000,
025500,99999, 20080605,   59.7,24,   36.9,24, 9999.9, 0, 9999.9, 0,   7.3,24,   4.3,24,   8.0, 999.9,   73.9 ,  35.6 , 0.00I,999.9, 000000,
025500,99999, 20080610,   60.5,17,   47.6,17, 9999.9, 0, 9999.9, 0,   7.7,17,  17.8,17,  27.0,  35.9,   68.7 ,  55.4*,99.99 ,999.9, 010000,
025500,99999, 20080615,   50.3,24,   41.7,24, 9999.9, 0, 9999.9, 0,   8.0,24,   7.0,24,  18.1,  28.0,   59.2 ,  37.0 ,99.99 ,999.9, 010000,
025500,99999, 20080620,   54.9,24,   47.3,24, 9999.9, 0, 9999.9, 0,   7.1,24,  11.4,24,  20.0, 999.9,   65.5 ,  46.4*,99.99 ,999.9, 010000,
025500,99999, 20080625,   54.3,24,   40.8,24, 9999.9, 0, 9999.9, 0,   6.7,24,   7.0,24,  11.1, 999.9,   63.3 ,  39.2*, 0.00I,999.9, 000000,
025500,99999, 20080629,   57.5,24,   51.9,24, 9999.9, 0, 9999.9, 0,   7.3,24,   6.2,24,  13.0, 999.9,   66.7 ,  45.5 ,99.99 ,999.9, 010000,
025500,99999, 20080701,   58.8,24,   44.3,24, 9999.9, 0, 9999.9, 0,   6.8,24,   7.4,24,  11.1, 999.9,   70.2 ,  44.6*, 0.00I,999.9, 000000,
025500,99999, 20080705,   64.4,24,   53.0,24, 9999.9, 0, 9999.9, 0,   6.5,24,   5.1,24,  13.0, 999.9,   75.6 ,  49.6 ,99.99 ,999.9, 110000,
025500,99999, 20080710,   60.8,24,   50.4,24, 9999.9, 0, 9999.9, 0,   6.2,24,   7.6,24,  12.0, 999.9,   71.6 ,  49.5 ,99.99 ,999.9, 010000,
025500,99999, 20080715,   61.7,24,   55.2,24, 9999.9, 0, 9999.9, 0,   7.2,24,  10.9,24,  17.5, 999.9,   69.8 ,  55.4 ,99.99 ,999.9, 010000,
025500,99999, 20080720,   57.6,24,   53.6,24, 9999.9, 0, 9999.9, 0,   6.4,24,   5.6,24,  11.1, 999.9,   64.4 ,  48.2*,99.99 ,999.9, 110000,
025500,99999, 20080725,   68.2,24,   52.6,24, 9999.9, 0, 9999.9, 0,   7.6,24,   5.1,24,   9.9, 999.9,   79.3 ,  49.1 , 0.00I,999.9, 000000,
025500,99999, 20080729,   68.1,24,   53.3,24, 9999.9, 0, 9999.9, 0,   7.6,24,   5.0,24,   8.0, 999.9,   79.7 ,  55.4*,99.99 ,999.9, 010000,
025500,99999, 20080801,   68.2,24,   51.1,24, 9999.9, 0, 9999.9, 0,   7.7,24,   2.4,24,   8.9, 999.9,   82.4*,  48.2*, 0.00I,999.9, 000000,
025500,99999, 20080805,   54.9,24,   52.4,24, 9999.9, 0, 9999.9, 0,   6.7,24,  11.7,24,  18.1,  30.9,   58.1 ,  51.8*,99.99 ,999.9, 010000,
025500,99999, 20080810,   56.4,24,   54.8,24, 9999.9, 0, 9999.9, 0,   6.4,24,   8.1,24,  12.0, 999.9,   62.6*,  51.8 ,99.99 ,999.9, 010000,
025500,99999, 20080815,   58.9,24,   50.3,24, 9999.9, 0, 9999.9, 0,   7.3,24,   7.0,24,  13.0, 999.9,   68.5 ,  52.9 , 0.00I,999.9, 000000,
025500,99999, 20080820,   59.5,24,   55.6,24, 9999.9, 0, 9999.9, 0,   6.5,24,   8.6,24,  15.0, 999.9,   65.8 ,  53.6 ,99.99 ,999.9, 010000,
025500,99999, 20080825,   53.6,24,   45.3,24, 9999.9, 0, 9999.9, 0,   7.2,24,   3.1,24,   6.0, 999.9,   66.2 ,  37.0 , 0.00I,999.9, 000000,
025500,99999, 20080829,   53.3,24,   45.5,24, 9999.9, 0, 9999.9, 0,   6.4,24,   6.7,24,  13.6, 999.9,   62.1 ,  41.0*, 0.00I,999.9, 100000,
025500,99999, 20080901,   57.1,24,   48.6,24, 9999.9, 0, 9999.9, 0,   7.5,24,   7.7,24,  12.0, 999.9,   65.7 ,  50.0*,99.99 ,999.9, 010000,
025500,99999, 20080905,   54.4,24,   50.0,24, 9999.9, 0, 9999.9, 0,   6.5,24,   8.4,24,  16.9, 999.9,   61.2 ,  46.4*,99.99 ,999.9, 010000,
025500,99999, 20080910,   50.2,24,   48.2,24, 9999.9, 0, 9999.9, 0,   7.2,24,   5.3,24,   7.0, 999.9,   53.2 ,  47.8 ,99.99 ,999.9, 010000,
025500,99999, 20080915,   44.2,24,   40.4,24, 9999.9, 0, 9999.9, 0,   6.9,24,   3.7,24,   9.9, 999.9,   48.7 ,  35.6 ,99.99 ,999.9, 010000,
025500,99999, 20080920,   52.2,24,   46.8,24, 9999.9, 0, 9999.9, 0,   7.6,24,   5.0,24,   8.0, 999.9,   61.7 ,  44.6*, 0.00I,999.9, 100000,
025500,99999, 20080925,   44.3,24,   42.4,24, 9999.9, 0, 9999.9, 0,   3.3,24,   1.7,24,   5.1, 999.9,   59.0 ,  34.5 , 0.00I,999.9, 100000,
025500,99999, 20080929,   44.9,24,   41.0,24, 9999.9, 0, 9999.9, 0,   7.4,24,   6.8,24,  12.0, 999.9,   53.4 ,  37.4*,99.99 ,999.9, 010000,
025500,99999, 20081001,   45.4,24,   43.4,24, 9999.9, 0, 9999.9, 0,   6.3,24,   3.7,24,   7.0, 999.9,   49.8 ,  40.3 ,99.99 ,999.9, 110000,
025500,99999, 20081005,   44.1,24,   41.0,24, 9999.9, 0, 9999.9, 0,   7.6,24,  13.5,24,  20.0,  29.9,   47.5 ,  38.1 ,99.99 ,999.9, 010000,
025500,99999, 20081010,   51.2,24,   48.1,24, 9999.9, 0, 9999.9, 0,   6.3,24,  10.8,24,  16.9,  23.9,   55.4 ,  44.4 ,99.99 ,999.9, 010000,
025500,99999, 20081015,   46.7,24,   45.1,24, 9999.9, 0, 9999.9, 0,   6.1,24,   7.9,24,  13.0, 999.9,   51.8*,  41.9 ,99.99 ,999.9, 010000,
025500,99999, 20081020,   50.0,24,   45.8,24, 9999.9, 0, 9999.9, 0,   6.7,24,  14.4,24,  21.0,  28.9,   52.0 ,  43.0 ,99.99 ,999.9, 010000,
025500,99999, 20081025,   45.1,24,   40.4,24, 9999.9, 0, 9999.9, 0,   7.0,24,  14.5,24,  22.9,  29.9,   50.0 ,  40.3 ,99.99 ,999.9, 010000,
025500,99999, 20081029,   34.7,24,   33.6,24, 9999.9, 0, 9999.9, 0,   4.3,24,   5.1,24,   8.0, 999.9,   41.4 ,  29.3 ,99.99 ,999.9, 110000,
025500,99999, 20081101,   27.4,24,   25.2,24, 9999.9, 0, 9999.9, 0,   7.4,24,   1.6,24,   6.0, 999.9,   39.2 ,  19.4*, 0.00I,999.9, 100000,
025500,99999, 20081105,   34.8,24,   34.5,24, 9999.9, 0, 9999.9, 0,   2.1,24,   5.1,24,   8.0, 999.9,   38.7 ,  31.5 ,99.99 ,999.9, 101000,
025500,99999, 20081110,   41.3,24,   38.2,24, 9999.9, 0, 9999.9, 0,   6.7,24,  13.3,24,  32.1,  62.9,   45.3 ,  37.4*,99.99 ,999.9, 010000,
025500,99999, 20081115,   47.3,24,   43.5,24, 9999.9, 0, 9999.9, 0,   5.4,24,  16.1,24,  21.0,  29.9,   50.0*,  42.8*,99.99 ,999.9, 010000,
025500,99999, 20081120,   34.6,24,   31.2,24, 9999.9, 0, 9999.9, 0,   7.1,24,   4.9,24,  11.7, 999.9,   45.0 ,  30.2 ,99.99 ,999.9, 001000,
025500,99999, 20081125,   27.2,24,   24.6,24, 9999.9, 0, 9999.9, 0,   5.9,24,   7.8,24,  12.0, 999.9,   30.2 ,  17.6*,99.99 ,999.9, 001000,
025500,99999, 20081129,   37.3,24,   34.9,24, 9999.9, 0, 9999.9, 0,   4.4,24,   6.7,24,  12.0, 999.9,   40.5 ,  35.2 ,99.99 ,999.9, 110000,
025500,99999, 20081201,   35.0,24,   34.5,24, 9999.9, 0, 9999.9, 0,   2.7,24,   2.5,24,   6.0, 999.9,   37.4*,  32.9 ,99.99 ,999.9, 111000,
025500,99999, 20081205,   33.8,24,   32.9,24, 9999.9, 0, 9999.9, 0,   2.6,24,   3.6,24,   8.0, 999.9,   35.6*,  30.9 ,99.99 ,999.9, 111000,
025500,99999, 20081210,   30.8,24,   29.7,24, 9999.9, 0, 9999.9, 0,   5.0,24,   4.8,24,   9.9, 999.9,   32.4 ,  28.4*,99.99 ,999.9, 001000,
025500,99999, 20081215,   33.3,24,   32.1,24, 9999.9, 0, 9999.9, 0,   5.1,24,   5.2,24,   8.9, 999.9,   35.6*,  32.0*, 0.00I,999.9, 100000,
025500,99999, 20081220,   37.7,24,   35.6,24, 9999.9, 0, 9999.9, 0,   5.7,24,  11.7,24,  15.9,  25.1,   41.0*,  33.8*,99.99 ,999.9, 010000,
025500,99999, 20081225,   28.1,24,   26.9,24, 9999.9, 0, 9999.9, 0,   6.0,24,   3.4,24,   6.0, 999.9,   31.8 ,  24.1 ,99.99 ,999.9, 101000,
